recording_id,speaker_id,pcm_path,file_exists
20150603214800167_m0007_37,m0007,Reddots/pcm/m0007/20150603214800167_m0007_37.pcm,True
20150731194825480_m0057_37,m0057,Reddots/pcm/m0057/20150731194825480_m0057_37.pcm,True
20150130084216628_m0001_37,m0001,Reddots/pcm/m0001/20150130084216628_m0001_37.pcm,True
20150531020513559_m0008_37,m0008,Reddots/pcm/m0008/20150531020513559_m0008_37.pcm,True
20150317043154054_m0028_37,m0028,Reddots/pcm/m0028/20150317043154054_m0028_37.pcm,True
20150326183705819_m0043_37,m0043,Reddots/pcm/m0043/20150326183705819_m0043_37.pcm,True
20150719121817273_m0053_37,m0053,Reddots/pcm/m0053/20150719121817273_m0053_37.pcm,True
20150715173135935_m0050_37,m0050,Reddots/pcm/m0050/20150715173135935_m0050_37.pcm,True
20150608164834254_m0064_37,m0064,Reddots/pcm/m0064/20150608164834254_m0064_37.pcm,True
20150621163502523_f0005_37,f0005,Reddots/pcm/f0005/20150621163502523_f0005_37.pcm,False
20150510075145750_m0013_37,m0013,Reddots/pcm/m0013/20150510075145750_m0013_37.pcm,True
20150316120930333_m0002_37,m0002,Reddots/pcm/m0002/20150316120930333_m0002_37.pcm,True
20150705201226707_f0005_37,f0005,Reddots/pcm/f0005/20150705201226707_f0005_37.pcm,False
20150301020844448_m0014_37,m0014,Reddots/pcm/m0014/20150301020844448_m0014_37.pcm,True
20150804220152876_f0008_37,f0008,Reddots/pcm/f0008/20150804220152876_f0008_37.pcm,False
20150608182409838_m0060_37,m0060,Reddots/pcm/m0060/20150608182409838_m0060_37.pcm,True
20150224142251719_f0002_37,f0002,Reddots/pcm/f0002/20150224142251719_f0002_37.pcm,False
20150321165707925_f0005_37,f0005,Reddots/pcm/f0005/20150321165707925_f0005_37.pcm,False
20150129105612730_m0002_37,m0002,Reddots/pcm/m0002/20150129105612730_m0002_37.pcm,True
20150307010859919_m0026_37,m0026,Reddots/pcm/m0026/20150307010859919_m0026_37.pcm,True
20150420240809720_m0013_37,m0013,Reddots/pcm/m0013/20150420240809720_m0013_37.pcm,True
20150506211016262_m0054_37,m0054,Reddots/pcm/m0054/20150506211016262_m0054_37.pcm,True
20150310175238545_m0013_37,m0013,Reddots/pcm/m0013/20150310175238545_m0013_37.pcm,True
20150505114606508_m0055_37,m0055,Reddots/pcm/m0055/20150505114606508_m0055_37.pcm,True
20150603014906881_m0009_37,m0009,Reddots/pcm/m0009/20150603014906881_m0009_37.pcm,True
20150622092554447_m0002_37,m0002,Reddots/pcm/m0002/20150622092554447_m0002_37.pcm,True
20150401242950125_m0041_37,m0041,Reddots/pcm/m0041/20150401242950125_m0041_37.pcm,True
20150704060454889_m0020_37,m0020,Reddots/pcm/m0020/20150704060454889_m0020_37.pcm,True
20150406134521341_f0007_37,f0007,Reddots/pcm/f0007/20150406134521341_f0007_37.pcm,False
20150306113144398_f0001_37,f0001,Reddots/pcm/f0001/20150306113144398_f0001_37.pcm,False
20150727093841141_m0002_37,m0002,Reddots/pcm/m0002/20150727093841141_m0002_37.pcm,True
20150303011110125_m0010_37,m0010,Reddots/pcm/m0010/20150303011110125_m0010_37.pcm,True
20150223075911552_m0002_37,m0002,Reddots/pcm/m0002/20150223075911552_m0002_37.pcm,True
20150317043612780_m0028_37,m0028,Reddots/pcm/m0028/20150317043612780_m0028_37.pcm,True
20150207164335688_m0016_37,m0016,Reddots/pcm/m0016/20150207164335688_m0016_37.pcm,True
20150417121917971_m0047_37,m0047,Reddots/pcm/m0047/20150417121917971_m0047_37.pcm,True
20150507124437097_m0060_37,m0060,Reddots/pcm/m0060/20150507124437097_m0060_37.pcm,True
20150516190656356_f0011_37,f0011,Reddots/pcm/f0011/20150516190656356_f0011_37.pcm,False
20150313143335360_m0001_37,m0001,Reddots/pcm/m0001/20150313143335360_m0001_37.pcm,True
20150622073138531_f0011_37,f0011,Reddots/pcm/f0011/20150622073138531_f0011_37.pcm,False
20150621173718979_m0040_37,m0040,Reddots/pcm/m0040/20150621173718979_m0040_37.pcm,True
20150425230658724_m0053_37,m0053,Reddots/pcm/m0053/20150425230658724_m0053_37.pcm,True
20150603014942667_m0009_37,m0009,Reddots/pcm/m0009/20150603014942667_m0009_37.pcm,True
20150406083442881_m0002_37,m0002,Reddots/pcm/m0002/20150406083442881_m0002_37.pcm,True
20150417053605152_m0020_37,m0020,Reddots/pcm/m0020/20150417053605152_m0020_37.pcm,True
20150415074706172_m0006_37,m0006,Reddots/pcm/m0006/20150415074706172_m0006_37.pcm,True
20150512223210475_m0021_37,m0021,Reddots/pcm/m0021/20150512223210475_m0021_37.pcm,True
20150711021501896_m0015_37,m0015,Reddots/pcm/m0015/20150711021501896_m0015_37.pcm,True
20150429240658018_m0051_37,m0051,Reddots/pcm/m0051/20150429240658018_m0051_37.pcm,True
20150517204138201_f0008_37,f0008,Reddots/pcm/f0008/20150517204138201_f0008_37.pcm,False
20150607174100449_m0001_37,m0001,Reddots/pcm/m0001/20150607174100449_m0001_37.pcm,True
20150617170844759_m0004_37,m0004,Reddots/pcm/m0004/20150617170844759_m0004_37.pcm,True
20150531182455055_m0053_37,m0053,Reddots/pcm/m0053/20150531182455055_m0053_37.pcm,True
20150809123321752_m0057_37,m0057,Reddots/pcm/m0057/20150809123321752_m0057_37.pcm,True
20150803185255460_m0043_37,m0043,Reddots/pcm/m0043/20150803185255460_m0043_37.pcm,True
20150318041947470_m0020_37,m0020,Reddots/pcm/m0020/20150318041947470_m0020_37.pcm,True
20150504235402151_m0015_37,m0015,Reddots/pcm/m0015/20150504235402151_m0015_37.pcm,True
20150409215057334_m0007_37,m0007,Reddots/pcm/m0007/20150409215057334_m0007_37.pcm,True
20150401242958237_m0041_37,m0041,Reddots/pcm/m0041/20150401242958237_m0041_37.pcm,True
20150301020840174_m0014_37,m0014,Reddots/pcm/m0014/20150301020840174_m0014_37.pcm,True
20150331155904464_m0009_37,m0009,Reddots/pcm/m0009/20150331155904464_m0009_37.pcm,True
20150307010944067_m0029_37,m0029,Reddots/pcm/m0029/20150307010944067_m0029_37.pcm,True
20150323171204527_m0017_37,m0017,Reddots/pcm/m0017/20150323171204527_m0017_37.pcm,True
20150506163638840_m0022_37,m0022,Reddots/pcm/m0022/20150506163638840_m0022_37.pcm,True
20150411081717413_f0008_37,f0008,Reddots/pcm/f0008/20150411081717413_f0008_37.pcm,False
20150526215254360_m0067_37,m0067,Reddots/pcm/m0067/20150526215254360_m0067_37.pcm,True
20150617170828067_m0004_37,m0004,Reddots/pcm/m0004/20150617170828067_m0004_37.pcm,True
20150709063257476_m0014_37,m0014,Reddots/pcm/m0014/20150709063257476_m0014_37.pcm,True
20150527153942973_m0005_37,m0005,Reddots/pcm/m0005/20150527153942973_m0005_37.pcm,True
20150525070227477_m0015_37,m0015,Reddots/pcm/m0015/20150525070227477_m0015_37.pcm,True
20150411110350619_f0008_37,f0008,Reddots/pcm/f0008/20150411110350619_f0008_37.pcm,False
20150811152342943_m0001_37,m0001,Reddots/pcm/m0001/20150811152342943_m0001_37.pcm,True
20150402131843278_m0032_37,m0032,Reddots/pcm/m0032/20150402131843278_m0032_37.pcm,True
20150403150044061_m0013_37,m0013,Reddots/pcm/m0013/20150403150044061_m0013_37.pcm,True
20150129105745737_m0002_37,m0002,Reddots/pcm/m0002/20150129105745737_m0002_37.pcm,True
20150622072609480_f0011_37,f0011,Reddots/pcm/f0011/20150622072609480_f0011_37.pcm,False
20150708055015106_m0014_37,m0014,Reddots/pcm/m0014/20150708055015106_m0014_37.pcm,True
20150805172810247_m0043_37,m0043,Reddots/pcm/m0043/20150805172810247_m0043_37.pcm,True
20150317043157423_m0028_37,m0028,Reddots/pcm/m0028/20150317043157423_m0028_37.pcm,True
20150228015910037_m0015_37,m0015,Reddots/pcm/m0015/20150228015910037_m0015_37.pcm,True
20150802232550540_m0020_37,m0020,Reddots/pcm/m0020/20150802232550540_m0020_37.pcm,True
20150627164757628_f0008_37,f0008,Reddots/pcm/f0008/20150627164757628_f0008_37.pcm,False
20150422232110648_m0013_37,m0013,Reddots/pcm/m0013/20150422232110648_m0013_37.pcm,True
20150331035412618_m0018_37,m0018,Reddots/pcm/m0018/20150331035412618_m0018_37.pcm,True
20150731081912943_f0012_37,f0012,Reddots/pcm/f0012/20150731081912943_f0012_37.pcm,False
20150324142121037_f0002_37,f0002,Reddots/pcm/f0002/20150324142121037_f0002_37.pcm,False
20150317043201433_m0028_37,m0028,Reddots/pcm/m0028/20150317043201433_m0028_37.pcm,True
20150526215153551_m0021_37,m0021,Reddots/pcm/m0021/20150526215153551_m0021_37.pcm,True
20150525142115877_f0002_37,f0002,Reddots/pcm/f0002/20150525142115877_f0002_37.pcm,False
20150504230430362_m0013_37,m0013,Reddots/pcm/m0013/20150504230430362_m0013_37.pcm,True
20150704222751510_f0006_37,f0006,Reddots/pcm/f0006/20150704222751510_f0006_37.pcm,False
20150511225914264_m0051_37,m0051,Reddots/pcm/m0051/20150511225914264_m0051_37.pcm,True
20150811200659266_m0062_37,m0062,Reddots/pcm/m0062/20150811200659266_m0062_37.pcm,True
20150804052900677_m0020_37,m0020,Reddots/pcm/m0020/20150804052900677_m0020_37.pcm,True
20150325223240533_m0022_37,m0022,Reddots/pcm/m0022/20150325223240533_m0022_37.pcm,True
20150803230653177_m0007_37,m0007,Reddots/pcm/m0007/20150803230653177_m0007_37.pcm,True
20150525084647487_m0001_37,m0001,Reddots/pcm/m0001/20150525084647487_m0001_37.pcm,True
20150510230138233_m0053_37,m0053,Reddots/pcm/m0053/20150510230138233_m0053_37.pcm,True
20150306213444077_m0007_37,m0007,Reddots/pcm/m0007/20150306213444077_m0007_37.pcm,True
20150226044032063_m0030_37,m0030,Reddots/pcm/m0030/20150226044032063_m0030_37.pcm,True
20150311152815634_f0002_37,f0002,Reddots/pcm/f0002/20150311152815634_f0002_37.pcm,False
20150528082026995_m0006_37,m0006,Reddots/pcm/m0006/20150528082026995_m0006_37.pcm,True
20150804193843267_f0012_37,f0012,Reddots/pcm/f0012/20150804193843267_f0012_37.pcm,False
20150501171445275_f0012_37,f0012,Reddots/pcm/f0012/20150501171445275_f0012_37.pcm,False
20150306222544396_m0019_37,m0019,Reddots/pcm/m0019/20150306222544396_m0019_37.pcm,True
20150321164601055_m0013_37,m0013,Reddots/pcm/m0013/20150321164601055_m0013_37.pcm,True
20150204211620014_m0014_37,m0014,Reddots/pcm/m0014/20150204211620014_m0014_37.pcm,True
20150325221315710_m0021_37,m0021,Reddots/pcm/m0021/20150325221315710_m0021_37.pcm,True
20150601031304966_m0023_37,m0023,Reddots/pcm/m0023/20150601031304966_m0023_37.pcm,True
20150504083848667_m0002_37,m0002,Reddots/pcm/m0002/20150504083848667_m0002_37.pcm,True
20150618143720616_f0002_37,f0002,Reddots/pcm/f0002/20150618143720616_f0002_37.pcm,False
20150611185959025_m0067_37,m0067,Reddots/pcm/m0067/20150611185959025_m0067_37.pcm,True
20150627102917982_f0005_37,f0005,Reddots/pcm/f0005/20150627102917982_f0005_37.pcm,False
20150728143218895_m0007_37,m0007,Reddots/pcm/m0007/20150728143218895_m0007_37.pcm,True
20150516160854705_m0009_37,m0009,Reddots/pcm/m0009/20150516160854705_m0009_37.pcm,True
20150214203559882_m0008_37,m0008,Reddots/pcm/m0008/20150214203559882_m0008_37.pcm,True
20150802185506357_m0063_37,m0063,Reddots/pcm/m0063/20150802185506357_m0063_37.pcm,True
20150721143715540_m0001_37,m0001,Reddots/pcm/m0001/20150721143715540_m0001_37.pcm,True
20150630224057506_m0007_37,m0007,Reddots/pcm/m0007/20150630224057506_m0007_37.pcm,True
20150309101720304_m0002_37,m0002,Reddots/pcm/m0002/20150309101720304_m0002_37.pcm,True
20150420213248129_m0015_37,m0015,Reddots/pcm/m0015/20150420213248129_m0015_37.pcm,True
20150804220544942_f0008_37,f0008,Reddots/pcm/f0008/20150804220544942_f0008_37.pcm,False
20150621051828475_f0008_37,f0008,Reddots/pcm/f0008/20150621051828475_f0008_37.pcm,False
20150721012750331_m0018_37,m0018,Reddots/pcm/m0018/20150721012750331_m0018_37.pcm,True
20150302081040485_m0006_37,m0006,Reddots/pcm/m0006/20150302081040485_m0006_37.pcm,True
20150217132408027_f0003_37,f0003,Reddots/pcm/f0003/20150217132408027_f0003_37.pcm,False
20150425195729533_m0013_37,m0013,Reddots/pcm/m0013/20150425195729533_m0013_37.pcm,True
20150722245838560_m0014_37,m0014,Reddots/pcm/m0014/20150722245838560_m0014_37.pcm,True
20150325223238458_m0022_37,m0022,Reddots/pcm/m0022/20150325223238458_m0022_37.pcm,True
20150817100004421_m0002_37,m0002,Reddots/pcm/m0002/20150817100004421_m0002_37.pcm,True
20150507050352819_m0020_37,m0020,Reddots/pcm/m0020/20150507050352819_m0020_37.pcm,True
20150306113143712_f0001_37,f0001,Reddots/pcm/f0001/20150306113143712_f0001_37.pcm,False
