recording_id,speaker_id,pcm_path,file_exists
20150203152506574_m0001_41,m0001,Reddots/pcm/m0001/20150203152506574_m0001_41.pcm,False
20150504084942370_m0001_41,m0001,Reddots/pcm/m0001/20150504084942370_m0001_41.pcm,False
20150328192600283_m0001_41,m0001,Reddots/pcm/m0001/20150328192600283_m0001_41.pcm,False
20150203085617279_m0001_41,m0001,Reddots/pcm/m0001/20150203085617279_m0001_41.pcm,False
20150203152505825_m0001_41,m0001,Reddots/pcm/m0001/20150203152505825_m0001_41.pcm,False
20150607174114645_m0001_41,m0001,Reddots/pcm/m0001/20150607174114645_m0001_41.pcm,False
20150803182124268_m0001_41,m0001,Reddots/pcm/m0001/20150803182124268_m0001_41.pcm,False
20150306113305815_m0001_41,m0001,Reddots/pcm/m0001/20150306113305815_m0001_41.pcm,False
20150616150926246_m0001_41,m0001,Reddots/pcm/m0001/20150616150926246_m0001_41.pcm,False
20150405153435113_m0001_41,m0001,Reddots/pcm/m0001/20150405153435113_m0001_41.pcm,False
20150517081502972_m0001_41,m0001,Reddots/pcm/m0001/20150517081502972_m0001_41.pcm,False
20150416204623372_m0001_41,m0001,Reddots/pcm/m0001/20150416204623372_m0001_41.pcm,False
20150321215327432_m0001_41,m0001,Reddots/pcm/m0001/20150321215327432_m0001_41.pcm,False
20150525084655006_m0001_41,m0001,Reddots/pcm/m0001/20150525084655006_m0001_41.pcm,False
20150424190730784_m0001_41,m0001,Reddots/pcm/m0001/20150424190730784_m0001_41.pcm,False
20150811152341991_m0001_41,m0001,Reddots/pcm/m0001/20150811152341991_m0001_41.pcm,False
20150510164407477_m0001_41,m0001,Reddots/pcm/m0001/20150510164407477_m0001_41.pcm,False
20150721143722919_m0001_41,m0001,Reddots/pcm/m0001/20150721143722919_m0001_41.pcm,False
20150730142457670_m0001_41,m0001,Reddots/pcm/m0001/20150730142457670_m0001_41.pcm,False
20150313143331538_m0001_41,m0001,Reddots/pcm/m0001/20150313143331538_m0001_41.pcm,False
20150425072657761_m0001_41,m0001,Reddots/pcm/m0001/20150425072657761_m0001_41.pcm,False
20150129213252111_m0001_41,m0001,Reddots/pcm/m0001/20150129213252111_m0001_41.pcm,False
20150203152505029_m0001_41,m0001,Reddots/pcm/m0001/20150203152505029_m0001_41.pcm,False
20150624090045915_m0001_41,m0001,Reddots/pcm/m0001/20150624090045915_m0001_41.pcm,False
20150222200302493_m0001_41,m0001,Reddots/pcm/m0001/20150222200302493_m0001_41.pcm,False
20150212113949598_m0001_41,m0001,Reddots/pcm/m0001/20150212113949598_m0001_41.pcm,False
20150207091318952_m0001_41,m0001,Reddots/pcm/m0001/20150207091318952_m0001_41.pcm,False
20150411211402776_m0001_41,m0001,Reddots/pcm/m0001/20150411211402776_m0001_41.pcm,False
20150617093404772_m0001_41,m0001,Reddots/pcm/m0001/20150617093404772_m0001_41.pcm,False
20150705170529772_m0001_41,m0001,Reddots/pcm/m0001/20150705170529772_m0001_41.pcm,False
20150302085731485_m0001_41,m0001,Reddots/pcm/m0001/20150302085731485_m0001_41.pcm,False
