recording_id,speaker_id,pcm_path,file_exists
20150811152344362_m0001_45,m0001,Reddots/pcm/m0001/20150811152344362_m0001_45.pcm,False
20150313143340071_m0001_45,m0001,Reddots/pcm/m0001/20150313143340071_m0001_45.pcm,False
20150203152513750_m0001_45,m0001,Reddots/pcm/m0001/20150203152513750_m0001_45.pcm,False
20150203085618090_m0001_45,m0001,Reddots/pcm/m0001/20150203085618090_m0001_45.pcm,False
20150705170605200_m0001_45,m0001,Reddots/pcm/m0001/20150705170605200_m0001_45.pcm,False
20150222200259264_m0001_45,m0001,Reddots/pcm/m0001/20150222200259264_m0001_45.pcm,False
20150203152515107_m0001_45,m0001,Reddots/pcm/m0001/20150203152515107_m0001_45.pcm,False
20150306113306891_m0001_45,m0001,Reddots/pcm/m0001/20150306113306891_m0001_45.pcm,False
20150617093357674_m0001_45,m0001,Reddots/pcm/m0001/20150617093357674_m0001_45.pcm,False
20150721143723590_m0001_45,m0001,Reddots/pcm/m0001/20150721143723590_m0001_45.pcm,False
20150624090047365_m0001_45,m0001,Reddots/pcm/m0001/20150624090047365_m0001_45.pcm,False
20150405153445424_m0001_45,m0001,Reddots/pcm/m0001/20150405153445424_m0001_45.pcm,False
20150803182138106_m0001_45,m0001,Reddots/pcm/m0001/20150803182138106_m0001_45.pcm,False
20150730142454924_m0001_45,m0001,Reddots/pcm/m0001/20150730142454924_m0001_45.pcm,False
20150328192601297_m0001_45,m0001,Reddots/pcm/m0001/20150328192601297_m0001_45.pcm,False
20150504084937846_m0001_45,m0001,Reddots/pcm/m0001/20150504084937846_m0001_45.pcm,False
20150424190725183_m0001_45,m0001,Reddots/pcm/m0001/20150424190725183_m0001_45.pcm,False
20150203152514405_m0001_45,m0001,Reddots/pcm/m0001/20150203152514405_m0001_45.pcm,False
20150321215316933_m0001_45,m0001,Reddots/pcm/m0001/20150321215316933_m0001_45.pcm,False
20150510164354560_m0001_45,m0001,Reddots/pcm/m0001/20150510164354560_m0001_45.pcm,False
20150525084644476_m0001_45,m0001,Reddots/pcm/m0001/20150525084644476_m0001_45.pcm,False
20150411211410435_m0001_45,m0001,Reddots/pcm/m0001/20150411211410435_m0001_45.pcm,False
20150416204604418_m0001_45,m0001,Reddots/pcm/m0001/20150416204604418_m0001_45.pcm,False
20150212113958037_m0001_45,m0001,Reddots/pcm/m0001/20150212113958037_m0001_45.pcm,False
20150425072645796_m0001_45,m0001,Reddots/pcm/m0001/20150425072645796_m0001_45.pcm,False
20150207091303976_m0001_45,m0001,Reddots/pcm/m0001/20150207091303976_m0001_45.pcm,False
20150607174125503_m0001_45,m0001,Reddots/pcm/m0001/20150607174125503_m0001_45.pcm,False
20150517081516887_m0001_45,m0001,Reddots/pcm/m0001/20150517081516887_m0001_45.pcm,False
20150302085730721_m0001_45,m0001,Reddots/pcm/m0001/20150302085730721_m0001_45.pcm,False
20150616150929242_m0001_45,m0001,Reddots/pcm/m0001/20150616150929242_m0001_45.pcm,False
20150129213303609_m0001_45,m0001,Reddots/pcm/m0001/20150129213303609_m0001_45.pcm,False
