recording_id,speaker_id,pcm_path,file_exists
20150328192559207_m0001_50,m0001,Reddots/pcm/m0001/20150328192559207_m0001_50.pcm,False
20150212114001844_m0001_50,m0001,Reddots/pcm/m0001/20150212114001844_m0001_50.pcm,False
20150721143726242_m0001_50,m0001,Reddots/pcm/m0001/20150721143726242_m0001_50.pcm,False
20150416204618318_m0001_50,m0001,Reddots/pcm/m0001/20150416204618318_m0001_50.pcm,False
20150616150920240_m0001_50,m0001,Reddots/pcm/m0001/20150616150920240_m0001_50.pcm,False
20150306113304458_m0001_50,m0001,Reddots/pcm/m0001/20150306113304458_m0001_50.pcm,False
20150730142501445_m0001_50,m0001,Reddots/pcm/m0001/20150730142501445_m0001_50.pcm,False
20150212113938662_m0001_50,m0001,Reddots/pcm/m0001/20150212113938662_m0001_50.pcm,False
20150129213304467_m0001_50,m0001,Reddots/pcm/m0001/20150129213304467_m0001_50.pcm,False
20150607174106580_m0001_50,m0001,Reddots/pcm/m0001/20150607174106580_m0001_50.pcm,False
20150212113939567_m0001_50,m0001,Reddots/pcm/m0001/20150212113939567_m0001_50.pcm,False
20150424190733560_m0001_50,m0001,Reddots/pcm/m0001/20150424190733560_m0001_50.pcm,False
20150411211359422_m0001_50,m0001,Reddots/pcm/m0001/20150411211359422_m0001_50.pcm,False
20150302085721860_m0001_50,m0001,Reddots/pcm/m0001/20150302085721860_m0001_50.pcm,False
20150405153443396_m0001_50,m0001,Reddots/pcm/m0001/20150405153443396_m0001_50.pcm,False
20150525084650248_m0001_50,m0001,Reddots/pcm/m0001/20150525084650248_m0001_50.pcm,False
20150425072637200_m0001_50,m0001,Reddots/pcm/m0001/20150425072637200_m0001_50.pcm,False
20150212113936915_m0001_50,m0001,Reddots/pcm/m0001/20150212113936915_m0001_50.pcm,False
20150617093351559_m0001_50,m0001,Reddots/pcm/m0001/20150617093351559_m0001_50.pcm,False
20150811152346671_m0001_50,m0001,Reddots/pcm/m0001/20150811152346671_m0001_50.pcm,False
20150510164357306_m0001_50,m0001,Reddots/pcm/m0001/20150510164357306_m0001_50.pcm,False
20150207091319888_m0001_50,m0001,Reddots/pcm/m0001/20150207091319888_m0001_50.pcm,False
20150321215328961_m0001_50,m0001,Reddots/pcm/m0001/20150321215328961_m0001_50.pcm,False
20150624090035759_m0001_50,m0001,Reddots/pcm/m0001/20150624090035759_m0001_50.pcm,False
20150313143332755_m0001_50,m0001,Reddots/pcm/m0001/20150313143332755_m0001_50.pcm,False
20150203085632411_m0001_50,m0001,Reddots/pcm/m0001/20150203085632411_m0001_50.pcm,False
20150517081513892_m0001_50,m0001,Reddots/pcm/m0001/20150517081513892_m0001_50.pcm,False
20150803182131944_m0001_50,m0001,Reddots/pcm/m0001/20150803182131944_m0001_50.pcm,False
20150504084941122_m0001_50,m0001,Reddots/pcm/m0001/20150504084941122_m0001_50.pcm,False
20150705170537479_m0001_50,m0001,Reddots/pcm/m0001/20150705170537479_m0001_50.pcm,False
20150222200252665_m0001_50,m0001,Reddots/pcm/m0001/20150222200252665_m0001_50.pcm,False
